unified_id,kg_id,hgnc_id,symbol,entrez_id,ensembl_gene_id,uniprot_ids,refseq_accession,symbol_in_kg,biogrid_id
5476,50827,HGNC:12594,USF2,7392,ENSG00000105698,Q15853,NM_003367,USF2,113238
5477,50828,HGNC:21219,CILK1,22858,ENSG00000112144,Q9UPZ9,NM_016513,CILK1,116527
5478,18062,HGNC:17052,SEC31A,22872,ENSG00000138674,O94979,NM_016211,SEC31A,116539
5479,50831,HGNC:21755,CHST13,166012,ENSG00000180767,Q8NET6,NM_152889,CHST13,127923
5480,83599,HGNC:2252,CORO1A,11151,ENSG00000102879,P31146,NM_007074,CORO1A,116322
5481,50832,HGNC:15938,UCKL1,54963,ENSG00000198276,Q9NWZ5,NM_017859,UCKL1,120301
5482,50834,HGNC:7989,NRAS,4893,ENSG00000213281,P01111,NM_002524,NRAS,110952
5483,18066,HGNC:30265,RAB11FIP1,80223,ENSG00000156675,Q6WKZ4,NM_025151,RAB11FIP1,123189
5484,18076,HGNC:1698,CD79A,973,ENSG00000105369,P11912,NM_001783,CD79A,107411
5485,83618,HGNC:32043,CD164L2,388611,ENSG00000174950,Q6UWJ8,NM_207397,CD164L2,132771
5486,18084,HGNC:25407,FYTTD1,84248,ENSG00000122068,Q96QD9,NM_032288,FYTTD1,123976
5487,83621,HGNC:658,ARF5,381,ENSG00000004059,P84085,NM_001662,ARF5,106876
5488,83627,HGNC:19678,UCHL5,51377,ENSG00000116750,Q9Y5K5,NM_015984,UCHL5,119509
5489,18092,HGNC:9920,RBP2,5948,ENSG00000114113,P50120,NM_004164,RBP2,111882
5490,50860,HGNC:19280,METTL17,64745,ENSG00000165792,Q9H7H0,NM_022734,METTL17,122261
5491,83630,HGNC:4705,GYPE,2996,ENSG00000197465,P15421,NM_002102,GYPE,109251
5492,18096,HGNC:7666,NCKAP1,10787,ENSG00000061676,Q9Y2A7,NM_205842,NCKAP1,116003
5493,18099,HGNC:11115,KDM5D,8284,ENSG00000012817,Q9BY66,NM_004653,KDM5D,113891
5494,50868,HGNC:28763,PGAM5,192111,ENSG00000247077,Q96HS1,NM_138575,PGAM5,128154
5495,50870,HGNC:31108,CTXN1,404217,ENSG00000178531,P60606,NM_206833,CTXN1,135653
5496,18105,HGNC:13782,NPVF,64111,ENSG00000105954,Q9HCQ7,NM_022150,NPVF,122068
5497,83642,HGNC:10397,RPS17,6218,ENSG00000182774,P08708,NM_001021,RPS17,112132
5498,50875,HGNC:16122,FAM83D,81610,ENSG00000101447,Q9H4H8,NM_030919,FAM83D,123547
5499,18113,HGNC:26639,XXYLT1,152002,ENSG00000173950,Q8NBI6,NM_152531,XXYLT1,127415
5500,50881,HGNC:11026,SLC3A2,6520,ENSG00000168003,P08195,NM_001012661,SLC3A2,112411
5501,83654,HGNC:9118,PMP22,5376,ENSG00000109099,Q01453,NM_000304,PMP22,111389
5502,50887,HGNC:7133,KMT2D,8085,ENSG00000167548,O14686,NM_003482,KMT2D,113758
5503,83658,HGNC:30185,CRBN,51185,ENSG00000113851,Q96SW2,NM_016302,CRBN,119360
5504,83660,HGNC:16897,RIDA,10247,ENSG00000132541,P52758,NM_005836,RIDA,115541
5505,50893,HGNC:9486,PRSS3,5646,ENSG00000010438,P35030,NM_002771,PRSS3,111628
5506,83665,HGNC:6731,NCR1,9437,ENSG00000189430,O76036,NM_001145457,NCR1,114828
5507,50902,HGNC:16347,GALNT17,64409,ENSG00000185274,Q6IS24,NM_022479,GALNT17,122161
5508,18139,HGNC:17575,SPEN,23013,ENSG00000065526,Q96T58,NM_015001,SPEN,116655
5509,18142,HGNC:25482,ARGLU1,55082,ENSG00000134884,Q9NWB6,NM_018011,ARGLU1,120397
5510,83680,HGNC:28089,EOLA1,91966,ENSG00000197620,Q8TE69,NM_178124,EOLA1,124897
5511,50914,HGNC:29029,TTI1,9675,ENSG00000101407,O43156,NM_014657,TTI1,115030
5512,18153,HGNC:17956,WDR18,57418,ENSG00000065268,Q9BV38,NM_001372085,WDR18,121517
5513,83691,HGNC:13996,PRDM11,56981,ENSG00000019485,Q9NQV5,NM_020229,PRDM11,121299
5514,83692,HGNC:11765,TGFA,7039,ENSG00000163235,P01135,NM_001099691,TGFA,112897
5515,18159,HGNC:2050,CLDN8,9073,ENSG00000156284,P56748,NM_199328,CLDN8,114530
5516,83697,HGNC:21461,RC3H2,54542,ENSG00000056586,Q9HBD1,NM_018835,RC3H2,120029
5517,50931,HGNC:6513,LASP1,3927,ENSG00000002834,Q14847,NM_006148,LASP1,110120
5518,83705,HGNC:34416,SBK2,646643,ENSG00000187550,P0C263,NM_001101401,SBK2,571490
5519,50939,HGNC:2545,CTSS,1520,ENSG00000163131,P25774,NM_004079,CTSS,107900
5520,83709,HGNC:1858,CNTRL,11064,ENSG00000119397,Q7Z7A1,NM_007018,CNTRL,116248
5521,18177,HGNC:24141,B3GNT6,192134,ENSG00000198488,Q6ZMB0,NM_138706,B3GNT6,128162
5522,83715,HGNC:26442,NUDT16,131870,ENSG00000198585,Q96DE0,NM_152395,NUDT16,126295
5523,83716,HGNC:2239,COPS3,8533,ENSG00000141030,Q9UNS2,NM_001199125,COPS3,114103
5524,50957,HGNC:18319,PRIMA1,145270,ENSG00000175785,Q86XR5,NM_178013,PRIMA1,126902
5525,50959,HGNC:26531,CCDC138,165055,ENSG00000163006,,NM_144978,CCDC138,127905
5526,18194,HGNC:28600,PROCA1,147011,ENSG00000167525,Q8NCQ7,NM_152465,PROCA1,127029
5527,18206,HGNC:15528,CGRRF1,10668,ENSG00000100532,Q99675,NM_006568,CGRRF1,115910
5528,50976,HGNC:24557,NOL11,25926,ENSG00000130935,Q9H8H0,NM_015462,NOL11,117426
5529,50982,HGNC:28399,TENT5D,169966,ENSG00000174016,Q8NEK8,NM_152630,TENT5D,127991
5530,18218,HGNC:14580,ARHGEF11,9826,ENSG00000132694,O15085,NM_198236,ARHGEF11,115164
5531,50987,HGNC:26936,CTDSPL2,51496,ENSG00000137770,Q05D32,NM_016396,CTDSPL2,119571
5532,83756,HGNC:8931,PHKG2,5261,ENSG00000156873,P15735,NM_000294,PHKG2,111279
5533,50995,HGNC:4944,HLA-DQB1,3119,ENSG00000179344,P01920,NM_002123,HLA-DQB1,109364
5534,83766,HGNC:11963,BHLHE22,27319,ENSG00000180828,Q8NFJ8,NM_152414,BHLHE22,118136
5535,51000,HGNC:14305,CMYA5,202333,ENSG00000164309,Q8N3K9,NM_153610,CMYA5,128427
5536,18237,HGNC:6707,LSP1,4046,ENSG00000130592,P33241,NM_002339,LSP1,110224
5537,18241,HGNC:19286,SCYL2,55681,ENSG00000136021,Q6P3W7,NM_017988,SCYL2,120810
5538,18242,HGNC:2718,DDB2,1643,ENSG00000134574,Q92466,NM_000107,DDB2,108010
5539,18249,HGNC:20604,DIS3,22894,ENSG00000083520,Q9Y2L1,NM_014953,DIS3,116559
5540,51017,HGNC:9377,PRKAA2,5563,ENSG00000162409,P54646,NM_006252,PRKAA2,111550
5541,83787,HGNC:29972,CEP70,80321,ENSG00000114107,Q8NHQ1,NM_024491,CEP70,123234
5542,51023,HGNC:18761,SLC36A1,206358,ENSG00000123643,Q7Z2H8,NM_078483,SLC36A1,128503
5543,51025,HGNC:28167,ZNF670,93474,ENSG00000277462,Q9BS34,NM_033213,ZNF670,125029
5544,83793,HGNC:28302,LRRC45,201255,ENSG00000169683,Q96CN5,NM_144999,LRRC45,128377
5545,51026,HGNC:30414,TMEM147,10430,ENSG00000105677,Q9BVK8,NM_032635,TMEM147,115698
5546,83796,HGNC:1912,CHAT,1103,ENSG00000070748,P28329,NM_020549,CHAT,107528
5547,83799,HGNC:11559,TALDO1,6888,ENSG00000177156,P37837,NM_006755,TALDO1,112751
5548,18263,HGNC:17847,STK38,11329,ENSG00000112079,Q15208,NM_007271,STK38,116457
5549,83801,HGNC:12305,TRIP11,9321,ENSG00000100815,Q15643,NM_001321851,TRIP11,114732
5550,51035,HGNC:24047,ATL2,64225,ENSG00000119787,Q8NHH9,NM_022374,ATL2,122115
5551,83804,HGNC:7223,MPST,4357,ENSG00000128309,P25325,NM_001013440,MPST,110497
5552,51036,HGNC:16753,PRDX6,9588,ENSG00000117592,P30041,NM_004905,PRDX6,114956
5553,51038,HGNC:37219,TMEM233,387890,ENSG00000224982,B4DJY2,NM_001136534,TMEM233,132489
5554,83811,HGNC:21643,TSPAN13,27075,ENSG00000106537,O95857,NM_014399,TSPAN13,117984
5555,18286,HGNC:4978,HLX,3142,ENSG00000136630,Q14774,NM_021958,HLX,109387
5556,83822,HGNC:16412,NLRC4,58484,ENSG00000091106,Q9NPP4,NM_021209,NLRC4,121814
5557,51056,HGNC:3620,FCGR3B,2215,ENSG00000162747,O75015,NM_000570,FCGR3B,108509
5558,51057,HGNC:13280,ERO1A,30001,ENSG00000197930,Q96HE7,NM_014584,ERO1A,119025
5559,83827,HGNC:29130,HAUS5,23354,ENSG00000249115,O94927,NM_015302,HAUS5,116936
5560,18300,HGNC:19753,IFI27L2,83982,ENSG00000119632,Q9H2X8,NM_032036,IFI27L2,123834
5561,18304,HGNC:23298,TSPAN15,23555,ENSG00000099282,O95858,NM_012339,TSPAN15,117099
5562,83842,HGNC:4312,GCLM,2730,ENSG00000023909,P48507,NM_002061,GCLM,108992
5563,18308,HGNC:9406,PKN2,5586,ENSG00000065243,Q16513,NM_006256,PKN2,111572
5564,51078,HGNC:7618,PPP1R12A,4659,ENSG00000058272,O14974,NM_002480,PPP1R12A,110742
5565,83849,HGNC:352,AIF1,199,ENSG00000204472,P55008,NM_001318970,AIF1,106702
5566,83851,HGNC:18732,KLHL9,55958,ENSG00000198642,Q9P2J3,NM_018847,KLHL9,121009
5567,18319,HGNC:15480,DIAPH3,81624,ENSG00000139734,Q9NSV4,NM_001042517,DIAPH3,123559
5568,83857,HGNC:13096,ZNF33A,7581,ENSG00000189180,Q06730,NM_006974,ZNF33A,113410
5569,51092,HGNC:12757,WDR5,11091,ENSG00000196363,P61964,NM_052821,WDR5,116272
5570,83862,HGNC:18758,BBS7,55212,ENSG00000138686,Q8IWZ6,NM_018190,BBS7,120508
5571,18332,HGNC:2760,DEF6,50619,ENSG00000023892,Q9H4E7,NM_022047,DEF6,119099
5572,51102,HGNC:28625,NDUFAF6,137682,ENSG00000156170,Q330K2,NM_152416,NDUFAF6,126481
5573,18336,HGNC:21149,PRR3,80742,ENSG00000204576,P79522,NM_025263,PRR3,123286
5574,18340,HGNC:6568,LGALS7,3963,ENSG00000205076,,NM_002307,LGALS7,110154
5575,18345,HGNC:2418,CRYM,1428,ENSG00000103316,Q14894,NM_001376256,CRYM,107815
5576,51119,HGNC:4586,GRIN2B,2904,ENSG00000273079,Q13224,NM_000834,GRIN2B,109161
5577,18365,HGNC:30459,FADS6,283985,ENSG00000172782,Q8N9I5,NM_178128,FADS6,129719
5578,51144,HGNC:10664,CWC27,10283,ENSG00000153015,Q6UX04,NM_005869,CWC27,115572
5579,18379,HGNC:24500,VIRMA,25962,ENSG00000164944,Q69YN4,NM_015496,VIRMA,117452
5580,51150,HGNC:2376,MED26,9441,ENSG00000105085,O95402,NM_004831,MED26,114831
5581,51151,HGNC:40023,MANSC4,100287284,ENSG00000205693,A6NHS7,NM_001146221,MANSC4,938946
5582,18395,HGNC:4844,HCLS1,3059,ENSG00000180353,P14317,NM_005335,HCLS1,109309
5583,51165,HGNC:19989,ANAPC2,29882,ENSG00000176248,Q9UJX6,NM_013366,ANAPC2,118937
5584,51170,HGNC:6118,IRF3,3661,ENSG00000126456,Q14653,NM_001571,IRF3,109869
5585,51173,HGNC:72,ABCF3,55324,ENSG00000161204,Q9NUQ8,NM_018358,ABCF3,120605
5586,18405,HGNC:10487,S100A10,6281,ENSG00000197747,P60903,NM_002966,S100A10,112189
5587,51178,HGNC:26258,C1orf54,79630,ENSG00000118292,Q8WWF1,NM_024579,C1orf54,122760
5588,51181,HGNC:11608,TBXA2R,6915,ENSG00000006638,P21731,NM_001060,TBXA2R,112777
5589,18417,HGNC:11355,STAG2,10735,ENSG00000101972,Q8N3U4,NM_006603,STAG2,115958
5590,51187,HGNC:25502,TRMT13,54482,ENSG00000122435,Q9NUP7,NM_019083,TRMT13,119985
5591,18419,HGNC:29365,ZNF518B,85460,ENSG00000178163,Q9C0D4,NM_053042,ZNF518B,124544
5592,18421,HGNC:9238,PPAT,5471,ENSG00000128059,Q06203,NM_002703,PPAT,111467
5593,51196,HGNC:16998,TMED10,10972,ENSG00000170348,P49755,NM_006827,TMED10,116169
5594,83968,HGNC:237,ADCY6,112,ENSG00000174233,O43306,NM_020983,ADCY6,106625
5595,18438,HGNC:11603,TBX4,9496,ENSG00000121075,P57082,NM_018488,TBX4,114875
5596,83975,HGNC:2956,DNASE1,1773,ENSG00000213918,P24855,NM_001351825,DNASE1,108112
5597,83976,HGNC:20441,S100A16,140576,ENSG00000188643,Q96FQ6,NM_080388,S100A16,126627
5598,51209,HGNC:30168,PDIA6,10130,ENSG00000143870,Q15084,NM_005742,PDIA6,115434
5599,83980,HGNC:12691,EZR,7430,ENSG00000092820,P15311,NM_003379,EZR,113271
5600,18449,HGNC:30057,GPR171,29909,ENSG00000174946,O14626,NM_013308,GPR171,118956
5601,83985,HGNC:26067,TTC22,55001,ENSG00000006555,,NM_017904,TTC22,120333
5602,18460,HGNC:2201,COL3A1,1281,ENSG00000168542,P02461,NM_000090,COL3A1,107678
5603,51230,HGNC:17589,LTO1,220064,ENSG00000149716,Q8WV07,NM_153451,LTO1,128622
5604,51232,HGNC:659,ARF6,382,ENSG00000165527,P62330,NM_001663,ARF6,106877
5605,51236,HGNC:8700,PCDHGA2,56113,ENSG00000081853,Q9Y5H1,NM_018915,PCDHGA2,121053
5606,51239,HGNC:28526,EOGT,285203,ENSG00000163378,Q5NDL2,NM_173654,EOGT,130045
5607,18473,HGNC:24911,GRAMD2B,65983,ENSG00000155324,Q96HH9,NM_023927,GRAMD2B,122433
5608,51244,HGNC:12968,RNF112,7732,ENSG00000128482,Q9ULX5,NM_007148,RNF112,113520
5609,84013,HGNC:14959,RBM15,64783,ENSG00000162775,Q96T37,NM_022768,RBM15,122293
5610,84014,HGNC:26527,HGSNAT,138050,ENSG00000165102,Q68CP4,NM_152419,HGSNAT,126499
5611,84015,HGNC:8246,OR2F1,26211,ENSG00000213215,Q13607,NM_012369,OR2F1,117608
5612,51246,HGNC:20635,PSME4,23198,ENSG00000068878,Q14997,NM_014614,PSME4,116807
5613,51251,HGNC:25585,OGFOD1,55239,ENSG00000087263,Q8N543,NM_018233,OGFOD1,120532
5614,18484,HGNC:9650,PTPN2,5771,ENSG00000175354,P17706,NM_002828|NM_080422|NM_080423,PTPN2,111737
5615,51253,HGNC:8866,PFDN1,5201,ENSG00000113068,O60925,NM_002622,PFDN1,111223
5616,51254,HGNC:27049,PLEKHA7,144100,ENSG00000166689,Q6IQ23,NM_175058,PLEKHA7,126828
5617,51264,HGNC:29322,CWC22,57703,ENSG00000163510,Q9HCG8,NM_020943,CWC22,121727
5618,84038,HGNC:1543,CBLN1,869,ENSG00000102924,P23435,NM_004352,CBLN1,107317
5619,18502,HGNC:26190,MTMR14,64419,ENSG00000163719,Q8NCE2,NM_022485,MTMR14,122168
5620,84041,HGNC:10911,SLC12A2,6558,ENSG00000064651,P55011,NM_001046,SLC12A2,112447
5621,51273,HGNC:12304,TRIP10,9322,ENSG00000125733,Q15642,NM_001288962,TRIP10,114733
5622,84045,HGNC:1253,FAM3B,54097,ENSG00000183844,P58499,NM_058186,FAM3B,119895
5623,18510,HGNC:25016,SSU72,29101,ENSG00000160075,Q9NP77,NM_014188,SSU72,118869
5624,84047,HGNC:6925,MBP,4155,ENSG00000197971,P02686,NM_001025081,MBP,110325
5625,18513,HGNC:4628,GSTA3,2940,ENSG00000174156,Q16772,NM_000847,GSTA3,109195
5626,18515,HGNC:21071,IYD,389434,ENSG00000009765,Q6PHW0,NM_203395,IYD,133150
5627,84054,HGNC:9555,PSMD10,5716,ENSG00000101843,O75832,NM_170750,PSMD10,111688
5628,18519,HGNC:712,ARRB2,409,ENSG00000141480,P32121,NM_004313,ARRB2,106902
5629,84057,HGNC:18155,TXNRD2,10587,ENSG00000184470,Q9NNW7,NM_006440,TXNRD2,115836
5630,18525,HGNC:10429,RPS6,6194,ENSG00000137154,P62753,NM_001010,RPS6,112108
5631,84062,HGNC:29025,ZNF536,9745,ENSG00000198597,O15090,NM_014717,ZNF536,115093
5632,84064,HGNC:31745,PPDPFL,492307,ENSG00000168333,Q8WWR9,NM_001007176,PPDPFL,138895
5633,18530,HGNC:4043,FZD5,7855,ENSG00000163251,Q13467,NM_003468,FZD5,113609
5634,51300,HGNC:6023,IL7,3574,ENSG00000104432,P13232,NM_000880,IL7,109788
5635,51301,HGNC:27310,FLCN,201163,ENSG00000154803,Q8NFG4,NM_144606,FLCN,128366
5636,18532,HGNC:18587,SUN1,23353,ENSG00000164828,O94901,NM_025154,SUN1,116935
5637,51303,HGNC:1804,CD52,1043,ENSG00000169442,P31358,NM_001803,CD52,107473
5638,18536,HGNC:9031,PLA2G2A,5320,ENSG00000188257,P14555,NM_000300,PLA2G2A,111337
5639,18535,HGNC:15702,PPIL4,85313,ENSG00000131013,Q8WUA2,NM_139126,PPIL4,124467
5640,84076,HGNC:24263,BOLA1,51027,ENSG00000178096,Q9Y3E2,NM_016074,BOLA1,119233
5641,18548,HGNC:10316,RPL23,9349,ENSG00000125691,P62829,NM_000978,RPL23,114752
5642,84085,HGNC:6774,SMAD9,4093,ENSG00000120693,O15198,NM_005905,SMAD9,110268
5643,18555,HGNC:7142,MARCKSL1,65108,ENSG00000175130,P49006,NM_023009,MARCKSL1,122395
5644,84092,HGNC:6723,LUC7L,55692,ENSG00000007392,Q9NQ29,NM_201412,LUC7L,120818
5645,18558,HGNC:105,CNNM4,26504,ENSG00000158158,Q6P4Q7,NM_020184,CNNM4,117711
5646,84094,HGNC:2622,CYP2C8,1558,ENSG00000138115,P10632,NM_000770,CYP2C8,107936
5647,51328,HGNC:7760,NEU3,10825,ENSG00000162139,Q9UQ49,NM_006656,NEU3,116038
5648,84100,HGNC:12515,UCHL3,7347,ENSG00000118939,P15374,NM_006002,UCHL3,113194
5649,84106,HGNC:25906,NFATC2IP,84901,ENSG00000176953,Q8NCF5,NM_032815,NFATC2IP,124341
5650,84109,HGNC:8023,NTF3,4908,ENSG00000185652,P20783,NM_001102654,NTF3,110963
5651,51342,HGNC:8766,PDCD6IP,10015,ENSG00000170248,Q8WUM4,NM_001162429,PDCD6IP,115332
5652,84119,HGNC:17035,EXOSC8,11340,ENSG00000120699,Q96B26,NM_181503,EXOSC8,116468
5653,18584,HGNC:42955,TRIM49B,283116,ENSG00000182053,A6NDI0,NM_001206626,TRIM49B,129465
5654,18585,HGNC:16259,MAML2,84441,ENSG00000184384,Q8IZL2,NM_032427,MAML2,124080
5655,84123,HGNC:25194,TMEM45B,120224,ENSG00000151715,Q96B21,NM_138788,TMEM45B,125675
5656,51356,HGNC:4187,GC,2638,ENSG00000145321,P02774,NM_000583,GC,108908
5657,18588,HGNC:17379,APBB1IP,54518,ENSG00000077420,Q7Z5R6,NM_019043,APBB1IP,120012
5658,84127,HGNC:21607,AIG1,51390,ENSG00000146416,Q9NVV5,NM_016108,AIG1,119519
5659,18596,HGNC:10310,RPL18,6141,ENSG00000063177,Q07020,NM_000979,RPL18,112061
5660,84132,HGNC:29456,TOR1AIP1,26092,ENSG00000143337,Q5JTV8,NM_015602,TOR1AIP1,117543
5661,84142,HGNC:20954,VTA1,51534,ENSG00000009844,Q9NP79,NM_016485,VTA1,119595
5662,51378,HGNC:8770,PDCL,5082,ENSG00000136940,Q13371,NM_005388,PDCL,111116
5663,84147,HGNC:25773,WDR76,79968,ENSG00000092470,Q9H967,NM_024908,WDR76,123035
5664,18610,HGNC:13527,ATP6V1D,51382,ENSG00000100554,Q9Y5K8,NM_015994,ATP6V1D,119513
5665,84149,HGNC:5043,HNRNPH3,3189,ENSG00000096746,P31942,NM_001322434,HNRNPH3,109430
5666,84150,HGNC:17620,NDEL1,81565,ENSG00000166579,Q9GZM8,NM_030808,NDEL1,123527
5667,18616,HGNC:10985,SLC25A15,10166,ENSG00000102743,Q9Y619,NM_014252,SLC25A15,115468
5668,51387,HGNC:22211,ESYT2,57488,ENSG00000117868,A0FGR8,NM_020728,ESYT2,121556
5669,51393,HGNC:15932,EPPIN,57119,ENSG00000101448,O95925,NM_001302861,EPPIN,121383
5670,51395,HGNC:7854,NMI,9111,ENSG00000123609,Q13287,NM_004688,NMI,114561
5671,51399,HGNC:15827,SLC13A4,26266,ENSG00000164707,Q9UKG4,NM_012450,SLC13A4,117650
5672,84173,HGNC:16872,SLC35B2,347734,ENSG00000157593,Q8TB61,NM_001286509,SLC35B2,131484
5673,84175,HGNC:9017,PKIA,5569,ENSG00000171033,P61925,NM_006823,PKIA,111556
5674,18645,HGNC:3299,EIF5,1983,ENSG00000100664,P55010,NM_001969,EIF5,108298
5675,84182,HGNC:16912,EMG1,10436,ENSG00000126749,Q92979,NM_006331,EMG1,115703
5676,51417,HGNC:1695,CD7,924,ENSG00000173762,P09564,NM_006137,CD7,107362
5677,51419,HGNC:11532,TAF1A,9015,ENSG00000143498,Q15573,NM_005681,TAF1A,114484
5678,51421,HGNC:953,BARHL1,56751,ENSG00000125492,Q9BZE3,NM_020064,BARHL1,121195
5679,51422,HGNC:11279,SQLE,6713,ENSG00000104549,Q14534,NM_003129,SQLE,112591
5680,18655,HGNC:25608,VPS53,55275,ENSG00000141252,Q5VIR6,NM_018289,VPS53,120563
5681,84192,HGNC:26634,KLHL34,257240,ENSG00000185915,Q8N239,NM_153270,KLHL34,129210
5682,84197,HGNC:8982,PIK3R4,30849,ENSG00000196455,Q99570,NM_014602,PIK3R4,119059
5683,84204,HGNC:3686,FGF8,2253,ENSG00000107831,P55075,NM_006119|NM_033165,FGF8,108544
5684,84215,HGNC:25955,ZNF280C,55609,ENSG00000056277,Q8ND82,NM_017666,ZNF280C,120749
5685,51457,HGNC:4076,GABRA2,2555,ENSG00000151834,P47869,NM_000807,GABRA2,108829
5686,84228,HGNC:7687,NDUFA4,4697,ENSG00000189043,O00483,NM_002489,NDUFA4,110777
5687,18701,HGNC:25143,SLC9B2,133308,ENSG00000164038,Q86UD5,NM_178833,SLC9B2,126354
5688,18702,HGNC:5467,IGF2R,3482,ENSG00000197081,P11717,NM_000876,IGF2R,109703
5689,51474,HGNC:7448,MTM1,4534,ENSG00000171100,Q13496,NM_000252,MTM1,110630
5690,51483,HGNC:24717,PTCD3,55037,ENSG00000132300,Q96EY7,NM_017952,PTCD3,120366
5691,18719,HGNC:7137,AFDN,4301,ENSG00000130396,P55196,NM_005936,AFDN,110447
5692,51490,HGNC:28899,GPR180,160897,ENSG00000152749,Q86V85,NM_180989,GPR180,127770
5693,18724,HGNC:9983,RFX2,5990,ENSG00000087903,P48378,NM_000635,RFX2,111922
5694,84262,HGNC:4861,HELLS,3070,ENSG00000119969,Q9NRZ9,NM_018063,HELLS,109320
5695,84270,HGNC:850,ATP5PO,539,ENSG00000241837,P48047,NM_001697,ATP5PO,107021
5696,18740,HGNC:4047,FZD9,8326,ENSG00000188763,O00144,NM_003508,FZD9,113922
5697,84278,HGNC:10586,SCN1B,6324,ENSG00000105711,Q07699,NM_001037,SCN1B,112229
5698,51512,HGNC:18640,LDLRAP1,26119,ENSG00000157978,Q5SW96,NM_015627,LDLRAP1,117561
5699,18744,HGNC:14980,SNX16,64089,ENSG00000104497,P57768,NM_022133,SNX16,122051
5700,51514,HGNC:30172,STRADA,92335,ENSG00000266173,Q7RTN6,NM_001003786,STRADA,124934
5701,84286,HGNC:18527,KRT24,192666,ENSG00000167916,Q2M2I5,NM_019016,KRT24,128175
5702,18757,HGNC:28423,STAC3,246329,ENSG00000185482,Q96MF2,NM_145064,STAC3,128899
5703,51529,HGNC:5237,HSPA4,3308,ENSG00000170606,P34932,NM_002154|NM_198431,HSPA4,109540
5704,84300,HGNC:28375,CAPSL,133690,ENSG00000152611,Q8WWF8,NM_144647,CAPSL,126371
5705,18764,HGNC:271,PARP4,143,ENSG00000102699,Q9UKK3,NM_006437,PARP4,106653
5706,18771,HGNC:16811,TUBD1,51174,ENSG00000108423,Q9UJT1,NM_016261,TUBD1,119352
5707,18772,HGNC:3052,DSP,1832,ENSG00000096696,P15924,NM_004415,DSP,108166
5708,84311,HGNC:6882,MAPK8IP1,9479,ENSG00000121653,Q9UQF2,NM_005456,MAPK8IP1,114864
5709,18777,HGNC:20729,FBXW12,285231,ENSG00000164049,Q6X9E4,NM_207102,FBXW12,130052
5710,18781,HGNC:8738,PCOLCE,5118,ENSG00000106333,Q15113,NM_002593,PCOLCE,111147
5711,84323,HGNC:24071,TUBA3D,113457,ENSG00000075886,P0DPH8,NM_080386,TUBA3D,125248
5712,84327,HGNC:3553,FAAH,2166,ENSG00000117480,O00519,NM_001441,FAAH,108464
5713,84328,HGNC:15721,STRN4,29888,ENSG00000090372,Q9NRL3,NM_001039877,STRN4,118941
5714,51559,HGNC:30076,POLR3C,10623,ENSG00000186141,Q9BUI4,NM_006468,POLR3C,115868
5715,18794,HGNC:30701,NALF2,27112,ENSG00000130054,O75949,NM_015686,FAM155B,118008
5716,18798,HGNC:10663,NEMF,9147,ENSG00000165525,O60524,NM_004713,NEMF,114594
5717,84340,HGNC:2212,COL6A2,1292,ENSG00000142173,P12110,NM_001849,COL6A2,107689
5718,84344,HGNC:27653,SLC25A34,284723,ENSG00000162461,Q6PIV7,NM_207348,SLC25A34,129941
5719,51590,HGNC:20338,G2E3,55632,ENSG00000092140,Q7L622,NM_017769,G2E3,120771
5720,51591,HGNC:2606,CYP27B1,1594,ENSG00000111012,O15528,NM_000785,CYP27B1,107966
5721,18829,HGNC:15512,VANGL1,81839,ENSG00000173218,Q8TAA9,NM_001172411,VANGL1,123595
5722,18832,HGNC:1709,CD9,928,ENSG00000010278,P21926,NM_001330312,CD9,107366
5723,84369,HGNC:10474,RUVBL1,8607,ENSG00000175792,Q9Y265,NM_001319084,RUVBL1,114166
5724,18837,HGNC:11137,SNAPC4,6621,ENSG00000165684,Q5SXM2,NM_003086,SNAPC4,112505
5725,18839,HGNC:6848,MAP3K1,4214,ENSG00000095015,Q13233,NM_005921,MAP3K1,110378
5726,18850,HGNC:25751,TRAPPC11,60684,ENSG00000168538,Q7Z392,NM_021942,TRAPPC11,121957
5727,84388,HGNC:32417,RGPD4,285190,ENSG00000196862,Q7Z3J3,NM_182588,RGPD4,130039
5728,18856,HGNC:11111,SMC1A,8243,ENSG00000072501,Q14683,NM_006306,SMC1A,113871
5729,84394,HGNC:668,RHOB,388,ENSG00000143878,P62745,NM_004040,RHOB,106881
5730,18860,HGNC:20566,SV2A,9900,ENSG00000159164,Q7L0J3,NM_001278719,SV2A,115229
5731,84398,HGNC:25069,FBXO46,23403,ENSG00000177051,,NM_001329632,FBXO46,116976
5732,51632,HGNC:24636,LIMA1,51474,ENSG00000050405,Q9UHB6,NM_016357,LIMA1,119559
5733,51635,HGNC:23230,UBA5,79876,ENSG00000081307,Q9GZZ9,NM_024818,UBA5,122964
5734,51636,HGNC:4921,HIVEP2,3097,ENSG00000010818,P31629,NM_006734,HIVEP2,109344
5735,84407,HGNC:13020,ZNF227,7770,ENSG00000131115,Q86WZ6,NM_182490,ZNF227,113553
5736,84408,HGNC:17088,CLASP1,23332,ENSG00000074054,Q7Z460,NM_015282,CLASP1,116919
5737,84415,HGNC:9109,PMCH,5367,ENSG00000183395,P20382,NM_002674,PMCH,111380
5738,18888,HGNC:18672,CDK5RAP2,55755,ENSG00000136861,Q96SN8,NM_018249,CDK5RAP2,120873
